date,oil_spot,oil_futures,oil_futures_rs,c0,c0_rs,c1,c1_rs,c2,c2_rs,c3,c3_rs,c4,c4_rs,c5,c5_rs,c6,c6_rs,c7,c7_rs,c8,c8_rs,c9,c9_rs
20021002,30.47,24.331,0,7.0435,0,6.911,0,4.2311,0,62890,0,5400.6,0,29284.5,0,22728,0,69612.5,0,115247.8,0,8248.5,0
20021003,29.77,24.273,0,6.975,0,6.8802,0,4.1211,0,62656,0,5428.8,0,28504.5,0,23018,0,70105,0,115361.2,0,8036,0
20021004,29.62,24.458,0,6.913,0,6.942,0,4.1437,0,62629,0,5432.5,0,27421.5,0,23006,0,69922.5,0,115418.5,0,7978,0
20021007,29.68,24.48,0,6.935,0,6.961,0,4.1565,0,62634,0,5466.9,0,26628,0,22882,0,69812.5,0,115753.1,0,8047,0
20021009,29.32,24.575,0,6.9325,0,6.9922,0,4.2003,0,62419,0,5457.6,0,26106,0,22444,0,70647.5,0,116127.9,0,8201,0
20021010,28.97,24.581,0,7.002,0,6.9522,0,4.1542,0,62777,0,5449.9,0,26831,0,22995,0,71135,0,115745.2,0,8064,0
20021015,29.72,24.677,0,7.04,0,6.978,0,4.2571,0,62986,0,5436.4,0,30163,0,23790,0,72157.5,0,113352.7,0,8408,0
20021016,29.47,24.608,0,7.018,0,6.976,0,4.2538,0,63052,0,5460.8,0,30427,0,23335,0,71980,0,113127.8,0,8392,0
20021017,29.32,24.73,0,7.2285,0,7.035,0,4.2823,0,63519,0,5472.2,0,31615,0,23672,0,71412.5,0,112537.6,0,8386,0
20021018,29.62,24.707,0,7.192,0,6.9923,0,4.2992,0,63420,0,5478.7,0,31700,0,23430,0,70775,0,112692.6,0,8503,0
20021021,28.37,24.296,0,7.29,0,6.8424,0,4.2578,0,63801,0,5521.3,0,31921.5,0,22755,0,71955,0,112190.6,0,8139,0
20021022,27.92,24.376,0,7.23,0,6.904,0,4.2818,0,63647,0,5498.7,0,32169,0,22825,0,72250,0,112072,0,7969,0
20021023,28.07,24.383,0,7.2,0,6.9051,0,4.3189,0,63781,0,5509.9,0,30477,0,22627,0,72500,0,112162.8,0,8145,0
20021024,28.02,24.3,0,7.288,0,6.9122,0,4.2886,0,63823,0,5525.5,0,30954.5,0,22468,0,72410,0,112700,0,8383,0
20021025,26.97,23.625,0,7.381,0,6.6934,0,4.2759,0,63686,0,5534.1,0,31017,0,22490,0,72882.5,0,113112.3,0,8780,0
20021028,27.27,23.896,0,7.382,0,6.7635,0,4.3477,0,64095,0,5563.9,0,31762.5,0,22375,0,72717.5,0,113355.9,0,8557,0
20021029,26.87,23.616,0,7.305,0,6.671,0,4.293,0,63791,0,5545.2,0,30571.5,0,22055,0,72007.5,0,114305,0,8236,0
20021030,26.82,23.764,0,7.2885,0,6.7354,0,4.3242,0,63842,0,5509.1,0,31296.5,0,21820,0,72337.5,0,114247.2,0,8291,0
20021031,27.22,23.869,0,7.409,0,6.805,0,4.2459,0,64102,0,5532.7,0,31789,0,22278,0,73080,0,114684,0,8928,0
20021101,27.12,23.651,0,7.5005,0,6.729,0,4.2145,0,64056,0,5565.6,0,31597,0,22089,0,73040,0,114296.9,0,7648,-1430
20021104,26.97,23.519,0,7.531,0,6.698,0,4.1635,0,64197,0,5591,0,33180.5,0,22374,0,72640,0,113812,0,7716,0
20021105,26.12,23.465,0,7.498,0,6.6217,0,4.1925,0,64142,0,5596.3,0,33930,0,22171,0,72517.5,0,113617.2,0,7446.5,0
20021106,25.77,23.356,0,7.55,0,6.6072,0,4.2063,0,64192,0,5613.5,0,33334,0,22249,0,72832.5,0,113802.8,0,7196,0
20021107,25.37,23.185,0,7.41,0,6.5249,0,4.175,0,64156,0,5640,0,31795.5,0,22012,0,73165,0,114724.8,0,7046,0
20021108,25.77,23.196,0,7.43,0,6.5364,0,4.1554,0,63828,0,5627,0,31032,0,21759,0,72737.5,0,114930.1,0,7140,0
20021112,25.87,23.299,0,7.47,0,6.6006,0,4.168,0,63347,0,5588.8,0,30937.5,0,22416,0,72922.5,0,115108,0,6999,0
20021113,25.17,23.036,0,7.429,0,6.5469,0,4.1455,0,63384,0,5584.6,0,30864,0,22412,0,73117.5,0,115247.2,0,6875,0
20021114,25.27,23.177,0,7.375,0,6.5338,0,4.151,0,63425,0,5620.8,0,31707,0,22840,0,73222.5,0,114060.8,0,6961,0
20021115,25.52,23.349,0,7.4405,0,6.5959,0,4.1527,0,63051,0,5617,0,31798.5,0,22833,0,72972.5,0,113712.2,0,6960,0
20021118,26.72,23.967,0,7.5275,0,6.775,0,4.1854,0,62829,0,5610.5,0,32052.5,0,22891,0,73500,0,113871.6,0,7174,0
20021119,26.42,23.723,0,7.5065,0,6.7406,0,4.1801,0,63025,0,5571.1,0,31799,0,22828,0,73432.5,0,114145.7,0,7029,0
20021120,26.97,23.962,0,7.615,0,6.8023,0,4.1863,0,62962,0,5586.2,0,31728.5,0,22850,0,74130,0,113423.3,0,7113,0
20021121,26.92,24.001,0,7.6215,0,6.834,0,4.2034,0,63305,0,5614.4,0,32920.5,0,22784,0,74225,0,112909,0,7224.5,0
20021122,26.67,24.072,0,7.597,0,6.8755,0,4.2334,0,63223,0,5622.3,0,33221.5,0,23490,0,74157.5,0,112676.3,0,7451,0
20021125,27.07,23.721,0,7.5995,0,6.7367,0,4.242,0,63505,0,5581,0,33164,0,23456,0,74035,0,112646.6,0,7183.5,0
20021126,26.4,23.99,0,7.537,0,6.8276,0,4.2256,0,63455,0,5588.8,0,32209,0,23486,0,74252.5,0,112028.4,-1375,7252,0
20021127,26.87,24.096,0,7.704,0,6.838,0,4.192,0,63457,0,5560.9,0,33168.5,0,23595,0,74967.5,0,110774.8,0,7337.5,0
20021202,27.22,24.118,0,7.772,0,6.889,0,4.275,0,64164,0,5591.1,0,33934,0,24280,0,78815,3675,110895,0,7382,-65
20021203,27.27,24.207,0,7.737,0,6.924,0,4.2384,0,64251,0,5579.8,0,33234.5,0,24088,0,78565,0,110938.8,0,7532,0
20021204,26.72,23.948,0,7.751,0,6.7893,0,4.2763,0,64071,0,5598.7,0,33018.5,0,23815,0,79220,0,111392,0,7321,0
20021205,27.27,24.321,0,7.642,0,6.909,0,4.3652,0,64060,0,5607.3,0,32283.5,0,23575,0,79472.5,0,111762.4,0,7506,0
20021206,26.92,24.269,0,7.6475,0,6.9047,0,4.3654,0,63661,-210,5560.3,-46,31947.5,0,23913,0,78202.5,0,112198.1,0,7419,0
20021209,27.2,24.354,0,7.543,0,6.954,0,4.3579,0,63829,0,5585.6,0,31267,0,24398,0,77722.5,0,112559.3,0,7653,0
20021210,27.72,24.632,0,7.596,0,7.019,0,4.4885,0,63846,0,5547.9,0,31450.5,0,24167,0,78172.5,0,112614.4,0,7856,0
20021211,27.42,24.303,0,7.58,0,6.918,0,4.5008,0,64038,0,5556,0,31916,0,23857,0,77965,0,113000.1,0,7765,0
20021212,27.92,24.566,0,7.5595,0,6.9978,0,4.546,0,64060,0,5604.5,0,31511.5,0,24084,0,77417.5,0,113012.8,0,8034,0
20021213,28.55,24.532,0,7.48,0,7.0115,0,4.5965,0,63859,0,5598,0,30723,0,24014,0,77780,0,112723.9,0,8349,0
20021216,30.12,25.169,0,7.4465,0,7.1789,0,4.5618,0,63816,0,5621.2,0,31616,0,23440,0,79055,0,112246.8,0,8772.5,0
20021217,30.07,24.922,0,7.4735,0,7.1013,0,4.5301,0,64252,0,5604.7,0,31505,0,22460,0,78855,0,112431.1,0,8565,0
20021218,30.42,25.037,0,7.409,0,7.146,0,4.556,0,64191,0,5604.4,0,30464.5,0,22135,0,78322.5,0,112954.4,0,8689,0
20021219,30.52,24.956,0,7.3735,0,7.124,0,4.5862,0,64322,0,5603.9,0,30088,215,21650,0,78580,0,113698.8,0,8782,0
20021220,30.42,24.724,0,7.3575,0,7.1113,0,4.6685,0,64218,0,5573.9,0,30266,0,21627,0,78970,0,113745.6,0,8816,0
20021223,31.97,25.02,0,7.379,0,7.179,0,4.6946,0,64185,0,5574.8,0,30220,0,21541,0,79132.5,0,113725.2,0,9145,0
20021227,32.72,25.045,0,7.2375,0,7.2382,0,4.8055,0,63460,0,5569.7,0,29247,0,21607,0,78780,0,114968.5,0,9306,0
20021230,31.35,24.5,0,7.2135,0,7.0395,0,4.7445,0,63192,0,5602.6,0,29010.5,0,22962,820,78677.5,0,115222.2,0,8839.5,0
20030102,31.85,24.707,0,7.357,0,7.196,0,4.9069,0,63526,0,5596.7,0,30597.5,0,22294,0,79630,0,113532.6,0,8831.5,0
20030103,33.07,25.079,0,7.48,0,7.2286,0,4.9867,0,63711,0,5632.2,0,31086.5,0,22460,0,80832.5,0,113406.7,0,9159.5,0
20030106,32.12,24.729,0,7.562,0,7.185,0,4.8957,0,63910,0,5731.2,0,31374,0,22665,0,80790,0,113248.4,0,8859,0
20030107,31.07,24.934,0,7.547,0,7.185,0,4.9865,0,63877,0,5704.3,0,31120.5,0,23302,0,81330,0,113515.4,0,8463,0
20030108,30.32,25.011,0,7.6385,0,7.2692,0,5.0072,0,63845,0,5725,0,30569.5,0,23945,0,81120,0,113815.5,0,8346,0
20030109,31.97,25.231,0,7.69,0,7.375,0,5.0604,0,64261,0,5730.1,0,30444,0,24679,0,81822.5,0,112658,0,8852,0
20030110,31.68,25.055,0,7.6445,0,7.1854,0,4.9631,0,64537,0,5802.4,0,30639.5,0,24998,0,81425,0,112579.6,0,8736,0
20030113,32.23,25.48,0,7.703,0,7.3296,0,4.9557,0,64721,0,5820.1,0,30888,0,24611,0,80985,0,112781.5,0,8947,0
20030114,32.37,25.788,0,7.7765,0,7.4294,0,4.9448,0,64778,0,5796,0,31199,0,24183,0,80795,0,113199.7,0,8942,0
20030115,33.22,25.89,0,7.8305,0,7.432,0,5.0375,0,64888,0,5808.1,0,30765.5,0,24170,0,79525,0,113290.2,0,9033,0
20030116,33.67,26.04,0,7.801,0,7.5373,0,5.0935,0,65030,0,5840.8,0,30583,0,24248,0,79660,0,113305.8,0,9064,0
20030117,33.92,26.225,0,7.7685,0,7.583,0,5.0837,0,65037,0,5891,0,29585,0,23885,0,79730,0,113687.4,0,9072,0
20030121,34.62,26.159,0,7.865,0,7.5527,0,5.0627,0,65095,0,5853.6,0,28889,0,23460,0,79655,0,114048,0,8987,0
20030122,34.45,26.25,0,7.9025,0,7.5351,0,5.1135,0,65148,0,5830.9,0,28150.5,0,23480,0,80380,0,114522,0,8972.5,0
20030123,33.85,26.229,0,7.8645,0,7.5129,0,5.0688,0,65465,0,5880.6,0,28051.5,0,24369,0,78350,-2000,114347.1,0,8977,0
20030124,35.02,26.569,0,7.873,0,7.6368,0,5.0155,0,65656,0,5895.3,0,27591,0,24550,0,78110,0,114701.5,0,9201.5,0
20030127,32.27,26.312,0,7.795,0,7.5033,0,4.9515,0,65477,0,5871.6,0,26635.5,0,24574,0,78315,0,114350.1,0,9034,0
20030128,32.67,26.699,0,7.7595,0,7.656,0,4.9535,0,65246,0,5862.8,0,26515.5,0,25316,0,78290,0,114153.5,0,9249.5,0
20030129,33.62,27.115,0,7.817,0,7.8086,0,5.0246,0,65486,0,5870,0,26820,0,26321,0,79667.5,0,113754.6,0,9676,0
20030130,33.85,27.352,0,8.0605,0,7.825,0,5.0266,0,65252,0,5853,0,27078.5,0,27390,0,79740,0,114009.5,0,9826,0
20030131,33.52,27.294,0,8.1115,0,7.8429,0,5.0188,0,65587,0,5852.6,0,27216,0,27365,0,79927.5,0,114144.1,0,9659,0
20030203,32.77,27.228,0,8.05,0,7.737,0,5.0702,0,65820,0,5822.3,0,27512,0,26885,0,79902.5,0,113948.3,0,9567,70
20030204,33.57,27.607,0,7.9625,0,7.911,0,5.1296,0,65886,0,5889.9,0,26438.5,0,27717,0,79277.5,0,114426.5,0,9949,0
20030205,33.91,27.849,0,7.95,0,7.9709,0,5.1614,0,65658,0,5886,0,26971.5,0,27755,0,78715,0,113968.9,0,10291,0
20030206,34.32,27.846,0,7.841,0,7.9341,0,5.1982,0,65783,0,5895,0,26527,0,27630,0,77825,0,114310.8,0,10289.5,0
20030207,35.12,28.202,0,7.806,0,8.025,0,5.2932,0,65642,0,5885.7,0,26019,0,28359,0,77137.5,0,114546.8,0,10649,0
20030210,34.47,27.776,0,7.9035,0,7.9303,0,5.2853,0,65291,0,5890.7,0,25629,0,28594,0,77820,0,114162.3,0,10308,0
20030211,35.43,28.07,0,7.9165,0,8.0897,0,5.3683,0,65337,0,5892,0,26543.5,0,27697,0,78085,0,114337.5,0,10545,0
20030212,35.77,28.154,0,7.874,0,8.0685,0,5.3768,0,65340,0,5871.6,0,25894,0,26630,0,76715,0,114791.7,0,10375,0
20030213,36.37,28.395,0,7.675,0,8.136,0,5.45,0,65756,0,5933.3,0,25652.5,0,26509,0,75775,0,115321.5,0,10334.5,0
20030214,36.82,28.375,0,7.735,0,8.082,0,5.5481,0,65627,0,5907.3,0,26619,0,26310,0,76057.5,0,114879.9,0,10165,0
20030218,36.97,28.311,0,7.6035,0,8.0908,0,5.6293,0,65847,0,5883.8,0,27281.5,0,25775,0,75865,0,114886.3,0,9979,0
20030219,37.22,28.254,0,7.642,0,8.1445,0,5.675,0,66030,0,5929.6,0,26576,0,25971,0,76600,0,115363.8,0,9996,0
20030220,36.87,27.942,0,7.705,0,7.99,0,5.6795,0,66341,0,5971.7,0,25999,0,25769,0,77187.5,0,115647.3,0,9676.5,0
20030221,36.87,28.516,0,7.921,0,8.1724,0,5.7987,0,66304,0,5957,0,26180,0,26285,0,77470,0,115379.9,0,10112,0
20030224,37.57,28.826,0,8.0045,0,8.2628,0,6.2008,0,67044,0,6040.1,0,25988,0,25908,0,77980,0,115695.2,0,10473,0
20030225,35.97,28.374,0,7.9555,0,8.1107,0,5.7974,0,66954,0,6045.5,0,24739,0,25255,0,77115,0,115918.5,0,10143,0
20030226,37.72,28.774,0,8.099,0,8.3336,0,5.799,0,66899,0,6063.9,0,24662.5,0,24866,0,77397.5,0,114809.6,-1375,10181,0
20030227,37.22,28.728,0,8.02,0,8.2399,0,5.74,0,66978,0,6048.6,0,24940,0,23917,0,76142.5,0,114956.1,0,10183,0
20030228,36.62,28.667,0,7.9145,0,8.2249,0,5.8049,0,67251,0,6074.6,0,25693.5,0,23253,0,75800,0,115350.3,0,10430,0
20030303,35.87,28.625,0,8.02,0,8.1737,0,5.7483,0,67330,0,6135.8,0,25629.5,0,23271,0,75060,0,115559.6,0,10961,570
20030304,36.87,28.82,0,7.905,0,8.3034,0,5.7774,0,67532,0,6110.8,0,25033,0,23676,0,75087.5,0,115814,0,11115,0
20030305,36.67,28.974,0,7.763,0,8.3301,0,5.7671,0,67962,0,6157,0,25075.5,0,24921,1460,74630,0,116095,0,11007,0
20030306,37.02,29.144,0,7.6645,0,8.4218,0,5.8077,0,67919,0,6138.9,0,24714,0,24410,0,74525,0,115908.1,0,11052,0
20030307,37.77,29.605,0,7.7805,0,8.5765,0,5.959,0,67884,-320,6085.6,-46,24271.5,0,24132,0,74690,0,116164.2,0,11536,0
20030310,37.27,29.528,0,7.665,0,8.4393,0,5.897,0,67878,0,6092.6,0,23606,0,23650,0,74242.5,0,116501.9,0,11335.5,0
20030311,36.72,29.564,0,7.76,0,8.4215,0,5.7675,0,67565,0,5991.5,0,22862,0,23838,0,72802.5,0,116293.5,0,11009,0
20030312,37.82,29.973,0,7.6925,0,8.5791,0,5.768,0,67385,0,5898.6,0,22109,0,24266,0,73085,0,116190.7,0,11126,0
20030313,36.02,29.103,0,7.6445,0,8.293,0,5.553,0,67010,0,5896.2,0,22990.5,0,25199,0,74215,0,115021.8,0,10649,0
20030314,35.37,28.593,0,7.6605,0,8.1375,0,5.4816,0,67339,0,5932.7,0,24753.5,0,25040,0,74415,0,115226.9,0,10416,0
20030317,34.92,28.079,0,7.8365,0,7.8498,0,5.4315,0,67269,0,5885.2,0,24702,0,24682,0,73422.5,0,114643.5,0,10259.5,0
20030318,31.68,26.784,0,7.77,0,7.5872,0,5.3545,0,67458,0,5890.9,0,25295,0,24597,0,73735,0,114047.2,0,9630,0
20030319,30,26.512,0,7.887,0,7.538,0,5.3517,0,67042,0,5836.2,0,26029,0,24320,0,74660,0,113576.1,0,9430.9,0
20030320,28.62,25.603,0,7.799,0,7.3501,0,5.3654,0,67200,0,5880.5,0,25929.5,170,24842,0,74807.5,0,113357.7,0,9074,0
20030321,27.5,24.956,0,7.9035,0,6.995,0,5.3167,0,66689,0,5860.2,0,27007.5,0,25212,0,75380,0,112706.6,0,8541.3,0
20030324,29.17,25.616,0,7.815,0,7.262,0,5.3786,0,67233,0,5901.6,0,25963,0,24412,0,75430,0,113492.5,0,8917.5,0
20030325,27.97,24.939,0,7.833,0,7.0348,0,5.3138,0,67414,0,5911,0,26289.5,0,23952,0,75510,0,113580.8,0,8857.3,0
20030326,28.62,25,0,7.663,0,7.1668,0,5.2916,0,67735,0,5933.6,0,26275,0,23633,0,70000,-5450,113716.8,0,9221,0
20030327,30.37,25.76,0,7.47,0,7.3887,0,5.3895,0,68015,0,5968.1,0,25546,0,23024,0,69775,0,113959.8,0,9716.5,0
20030328,30.17,25.763,0,7.418,0,7.2563,0,5.3491,0,67707,0,5970.5,0,25760.5,0,23446,0,70030,0,114315.5,0,9542.5,0
20030331,31.02,26.376,0,7.285,0,7.4641,0,5.298,0,67742,0,5987.4,0,24346.5,0,23061,0,70400,0,114875.3,0,9514.5,0
20030401,29.77,25.941,0,7.3825,0,7.306,0,5.3468,0,67607,0,5996.3,0,24533.5,0,23272,0,70405,0,114877.8,0,9168,60
20030402,28.57,25.389,0,7.3325,0,7.157,0,5.2986,0,67744,0,5972.5,0,25733,0,23574,0,71325,0,114123.7,0,8665.5,0
20030403,28.97,25.363,0,7.264,0,7.1861,0,5.2205,0,67485,0,5965,0,25993.5,0,24590,0,71315,0,114251.7,0,8709.1,0
20030407,27.97,24.998,0,7.4355,0,7.0639,0,5.3051,0,67221,0,5935.7,0,27943,0,24245,0,71935,0,113648.6,0,8425,0
20030408,28.02,25.19,0,7.3715,0,7.1186,0,5.3201,0,67827,0,5969.9,0,27707,0,23910,0,71817.5,0,114184,0,8410,0
20030409,28.87,25.807,0,7.337,0,7.352,0,5.396,0,67904,0,6006.9,0,27794,0,23912,0,71947.5,0,114542.3,0,8713.9,0
20030410,27.47,25.447,0,7.294,0,7.1657,0,5.5656,0,68421,0,6020.3,0,27105,0,24355,0,71677.5,0,114373.7,0,8383,0
20030411,28.12,25.77,0,7.393,0,7.226,0,5.595,0,68522,0,6017,0,27451,0,24525,0,71900,0,114107.5,0,8474.5,0
20030414,28.62,25.417,0,7.3795,0,7.1959,0,5.6978,0,68528,0,6005.4,0,27872,0,25191,0,71787.5,0,113784.7,0,8474.4,0
20030415,29.27,25.657,0,7.4745,0,7.298,0,5.823,0,68761,0,6037.1,0,28633,0,24640,0,71840,0,114098.4,0,8574,0
20030416,29.17,25.705,0,7.4715,0,7.3156,0,5.8525,0,68470,0,6092.1,0,28615.5,0,24775,0,70575,0,114290.5,0,8694,0
20030417,30.55,26.201,0,7.4945,0,7.428,0,5.8725,0,68654,0,6109.5,0,28863,0,24767,0,70705,0,114220.2,0,9053,0
20030422,29.92,25.78,0,7.339,0,7.365,0,5.9171,0,68871,0,6184.1,0,29182,0,24793,0,71307.5,0,114096.8,0,8783.1,0
20030423,27.9,25.177,0,7.359,0,7.1696,0,5.9086,0,68697,0,6156.8,0,29659.5,0,24625,0,71652.5,0,113975.2,0,8523.6,0
20030424,27.02,25.297,0,7.2855,0,7.2398,0,5.8414,0,68353,0,6154.5,0,29002,0,24352,0,71145,0,114564.3,0,8763,0
20030425,26.27,25.15,0,7.289,0,7.143,0,5.8028,0,68862,0,6128.6,0,28528,0,23914,0,71457.5,0,114796.8,0,8820,0
20030428,25.47,24.749,0,7.291,0,7.0107,0,5.6015,0,68749,0,6156,0,29365,0,23989,0,71572.5,0,114762.5,0,8437,0
20030429,25.22,24.546,0,7.3825,0,6.9509,0,5.5842,0,69061,0,6185.4,0,29427,0,24439,610,72210,0,114512.8,0,8263,0
20030430,25.87,24.781,0,7.395,0,7.071,0,5.725,0,69575,0,6236.5,0,29400,0,24154,0,71965,0,115060.9,0,8309,0
20030502,25.68,24.863,0,7.2825,0,7.0421,0,5.601,0,70249,0,6278,0,29655.5,0,24044,0,73182.5,0,114811.3,0,7693,0
20030505,26.47,25.404,0,7.269,0,7.241,0,5.8666,0,70641,0,6328.4,0,29928,0,23727,0,73070,0,114993.5,0,7897,0
20030506,25.72,24.983,0,7.3195,0,7.0803,0,5.8321,0,71372,0,6383.9,0,30449,0,23480,0,73417.5,0,115639.3,0,7728,0
20030507,26.22,25.292,0,7.4315,0,7.205,0,5.8862,0,71431,0,6360.8,0,30197.5,0,23832,0,73070,0,116440.9,0,7786,0
20030508,26.66,25.546,0,7.4925,0,7.306,0,5.9999,0,71543,0,6412.2,0,29399.5,0,23658,0,73105,0,116692.6,0,8059,0
20030509,27.72,25.839,0,7.4685,0,7.3745,0,6.0886,0,71618,0,6429.3,0,29275.5,0,23679,0,73947.5,0,116708,0,8307.5,0
20030512,27.37,25.68,0,7.597,0,7.3,0,6.244,0,71793,0,6469.4,0,29408.5,0,23834,0,73782.5,0,117017.2,0,8144,0
20030513,28.52,26.246,0,7.718,0,7.5293,0,6.5202,0,72007,0,6460.9,0,29224,0,23678,0,74130,0,117052.7,0,8433,0
20030514,29.17,26.623,0,7.695,0,7.6879,0,6.5314,0,72520,0,6455.2,0,29203,0,23820,0,73715,0,117508.9,0,8721,0
20030515,28.72,26.429,0,7.695,0,7.608,0,6.4338,0,72231,0,6399.7,0,29641,0,23480,0,73877.5,0,117434.2,0,8692.5,0
20030516,29.12,26.467,0,7.696,0,7.644,0,6.4056,0,73033,0,6496.6,0,29843,0,24164,0,74075,0,117981.6,0,8720,0
20030519,28.82,26.158,0,7.711,0,7.5243,0,6.3512,0,73206,0,6517.2,0,28689.5,0,24602,0,73915,0,118208.3,0,8554.5,0
20030520,29.27,26.109,0,7.706,0,7.5279,0,6.3572,0,73788,0,6563.7,0,28556.5,0,24921,0,72530,0,118671.9,0,8482.7,0
20030521,29.5,26.444,0,7.78,0,7.638,0,6.4703,0,73993,0,6537.3,0,28141.5,0,25197,0,72860,0,118439.5,0,8658.5,0
20030522,29.1,26.313,0,7.757,0,7.5907,0,6.3842,0,72718,0,6564,0,28481,0,25206,0,73140,0,118795.4,0,8910.4,0
20030523,29.87,26.474,0,7.741,0,7.601,0,6.4438,0,72596,0,6572.8,0,28496,0,25481,0,73437.5,0,118811.1,0,9030,0
20030527,29.35,26.57,0,7.845,0,7.6317,0,6.301,0,72671,0,6551.3,0,28545.5,0,24574,0,74265,0,118568.5,0,8982.5,0
20030528,28.57,26.063,0,7.7845,0,7.496,0,6.292,0,72159,0,6490.4,0,29414.5,0,24344,0,75195,0,117831.3,-547,8800.5,0
20030529,29.12,26.234,0,7.802,0,7.6044,0,6.3552,0,72662,0,6493.5,0,29554,0,24792,0,75500,0,118456.6,0,8627,0
20030530,29.57,26.58,0,7.889,0,7.6569,0,6.5081,0,73029,0,6528.2,0,29771,0,25305,0,75625,0,118450.4,0,8654,0
20030602,30.72,27.186,0,7.9645,0,7.7708,0,6.6553,0,72909,0,6565.1,0,30598.5,0,25910,0,76700,0,117879.7,0,8832.1,-130
20030603,30.67,27.185,0,7.905,0,7.8175,0,6.6306,0,73217,0,6596.4,0,30421.5,0,26060,0,76165,0,118610.7,0,8855,0
20030604,29.8,26.749,0,7.88,0,7.7398,0,6.6667,0,73600,0,6643.8,0,30732.5,0,26750,0,75895,0,118957.8,0,8650.5,0
20030605,30.72,27.212,0,7.8905,0,7.853,0,6.7645,0,74418,0,6651,0,30630,0,26908,0,74982.5,0,118645,0,8812.2,0
20030606,31.27,27.758,0,7.905,0,7.9602,0,6.7708,0,73204,-400,6530.9,-63,31281.5,0,27268,0,69365,-5000,118445.7,0,8942,0
20030609,31.47,27.844,0,7.788,0,7.9607,0,6.6768,0,73180,0,6508.2,0,30986.5,0,26877,0,69017.5,0,118995.3,0,8953.6,0
20030610,31.72,27.955,0,7.7545,0,8.026,0,6.684,0,73016,0,6517.5,0,31267.5,0,27065,0,69722.5,0,119629.6,0,9147.1,0
20030611,32.37,28.189,0,7.76,0,8.0504,0,6.5917,0,73556,0,6574.2,0,31789.5,0,27770,0,68397.5,0,119614.3,0,9311,0
20030612,31.52,27.832,0,7.811,0,7.8666,0,6.2059,0,73609,0,6588.4,0,32307,0,27743,0,67295,0,119742,0,8959,0
20030613,30.65,27.192,0,7.7035,0,7.6807,0,6.1687,0,74460,0,6623.2,0,31794,0,27405,0,67477.5,0,120223.4,0,8595.5,0
20030616,31.17,27.417,0,7.6955,0,7.68,0,6.1802,0,74204,0,6627,0,32269,0,27417,0,67115,0,119733.3,0,8512,0
20030617,30.97,27.338,0,7.8785,0,7.7403,0,6.1593,0,74184,0,6639.2,0,32923,0,28355,0,67422.5,0,118998.6,0,8504,0
20030618,30.37,27.006,0,7.8655,0,7.6904,0,6.0424,0,74360,0,6669.5,0,33071.5,0,29384,0,67625,0,118276.6,0,8366,0
20030619,29.97,26.862,0,7.8995,0,7.6102,0,6.2918,0,73979,0,6643.9,0,32413,0,29678,0,67107.5,0,118485.6,0,8245,0
20030620,30.82,27.52,0,7.8255,0,7.7673,0,6.2529,0,73238,0,6617.5,0,32729.5,170,30623,0,67500,0,118209.5,0,8480,0
20030623,30.27,27.504,0,7.763,0,7.749,0,6.2915,0,73148,0,6584.3,0,32036,0,31049,0,68340,0,118834.4,0,8417.5,0
20030624,30.27,27.256,0,7.7705,0,7.7014,0,6.1537,0,73165,0,6579.4,0,32157,0,30275,0,68237.5,0,119209.7,0,8277,0
20030625,31.47,27.949,0,7.686,0,7.9496,0,6.1655,0,73813,0,6633.4,0,32275,0,29156,-780,69337.5,0,118570.5,0,8519,0
20030626,29.02,27.427,0,7.6175,0,7.7474,0,5.8643,0,73620,0,6601,0,32281,0,28804,0,69520,0,117242.6,0,8354.5,0
20030627,29.27,27.716,0,7.6555,0,7.8127,0,5.7922,0,73771,0,6612.5,0,32609,0,29012,0,69860,0,117081.4,0,8476,0
20030630,30.17,28.354,0,7.575,0,8.0127,0,5.8151,0,73715,0,6670.3,0,32030.5,0,28915,0,69885,0,117420.8,0,8684,0
20030701,30.42,28.525,0,7.548,0,8.0702,0,5.7482,0,73650,0,6720.2,0,31544.5,0,28825,0,69845,0,117309.1,0,8798,40
20030702,30.17,28.346,0,7.6355,0,8.0227,0,5.6583,0,74372,0,6765.1,0,32326.5,0,29630,0,70512.5,0,117367.3,0,8799.5,0
20030703,30.42,28.528,0,7.545,0,7.9821,0,5.6845,0,74470,0,6772.7,0,32477.5,0,30119,0,70295,0,116672.2,0,8853.5,0
20030707,30.17,28.426,0,7.74,0,7.9559,0,5.8064,0,73904,0,6741,0,33616,0,30415,0,71605,0,116351.4,0,8850,0
20030708,30.22,28.582,0,7.7145,0,8.0111,0,5.9127,0,72931,0,6565.9,0,33543,0,29443,0,72255,0,116162.8,0,9019.8,0
20030709,30.87,29.163,0,7.8285,0,8.2007,0,5.9468,0,72598,0,6528,0,33418,0,28657,0,71210,0,116332.7,0,9358.5,0
20030710,31.07,29.228,0,7.8405,0,8.2231,0,5.7532,0,72026,0,6533.8,0,32877.5,0,28398,0,71140,0,116629.3,0,9325.5,0
20030711,31.27,29.427,0,7.825,0,8.2465,0,5.6429,0,72362,0,6564.9,0,33305,0,28305,0,70677.5,0,116995.4,0,9440.8,0
20030714,31.27,29.423,0,7.9955,0,8.2501,0,5.5736,0,72447,0,6560,0,33972.5,0,28377,0,70212.5,0,116490.5,0,9424.5,0
